Country Name En,Unit Name,1950 value,1950 flag,1951 value,1951 flag,1952 value,1952 flag,1953 value,1953 flag,1954 value,1954 flag,1955 value,1955 flag,1956 value,1956 flag,1957 value,1957 flag,1958 value,1958 flag,1959 value,1959 flag,1960 value,1960 flag,1961 value,1961 flag,1962 value,1962 flag,1963 value,1963 flag,1964 value,1964 flag,1965 value,1965 flag,1966 value,1966 flag,1967 value,1967 flag,1968 value,1968 flag,1969 value,1969 flag,1970 value,1970 flag,1971 value,1971 flag,1972 value,1972 flag,1973 value,1973 flag,1974 value,1974 flag,1975 value,1975 flag,1976 value,1976 flag,1977 value,1977 flag,1978 value,1978 flag,1979 value,1979 flag,1980 value,1980 flag,1981 value,1981 flag,1982 value,1982 flag,1983 value,1983 flag,1984 value,1984 flag,1985 value,1985 flag,1986 value,1986 flag,1987 value,1987 flag,1988 value,1988 flag,1989 value,1989 flag,1990 value,1990 flag,1991 value,1991 flag,1992 value,1992 flag,1993 value,1993 flag,1994 value,1994 flag,1995 value,1995 flag,1996 value,1996 flag,1997 value,1997 flag,1998 value,1998 flag,1999 value,1999 flag,2000 value,2000 flag,2001 value,2001 flag,2002 value,2002 flag,2003 value,2003 flag,2004 value,2004 flag,2005 value,2005 flag,2006 value,2006 flag,2007 value,2007 flag,2008 value,2008 flag,2009 value,2009 flag,2010 value,2010 flag,2011 value,2011 flag,2012 value,2012 flag,2013 value,2013 flag,2014 value,2014 flag,2015 value,2015 flag,2016 value,2016 flag,2017 value,2017 flag,2018 value,2018 flag,2019 value,2019 flag,2020 value,2020 flag,2021 value,2021 flag,2022 value,2022 flag,2023 value,2023 flag
Guinea-Bissau,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,10.0,E,25.0,E,25.0,E,20.0,E,15.0,E,15.0,E,15.0,E,15.0,E
Hungary,Tonnes - live weight,1050.0,E,1080.0,E,2100.0,E,2580.0,E,4120.0,E,5150.0,E,6200.0,E,7670.0,E,8290.0,E,9370.0,E,10000.0,E,12500.0,E,13750.0,E,15150.0,E,16100.0,E,17280.0,E,18590.0,E,19230.0,E,19800.0,E,20300.0,E,19500.0,E,19000.0,E,22600.0,E,21626.0,E,21791.0,E,21950.0,E,21923.0,E,21889.0,E,21787.0,E,21619.0,E,22570.0,E,26330.0,E,26180.0,E,27790.0,E,16473.0,E,18315.0,A,16997.0,A,17948.0,A,17970.0,A,20548.0,A,17600.0,A,14434.0,A,14230.0,A,9492.0,A,9899.0,A,9360.0,A,8080.0,A,9334.0,A,10222.0,A,11947.0,A,12886.0,A,13056.0,A,11574.0,A,11870.0,A,12744.0,A,13661.0,A,14686.0,A,15864.0,A,15687.0,A,14825.0,A,14245.0,A,15584.0,A,15133.0,A,14918.0,A,15326.0,A,17337.0,A,16247.969,A,18257.5,A,17852.3,A,17283.305,A,18435.87,A,18024.757,A,18557.112,A,17785.024,A
Iceland,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,2.0,E,8.0,E,15.0,E,23.0,E,32.0,E,43.0,E,59.0,E,80.0,E,107.0,E,137.0,A,103.0,A,273.0,A,643.0,A,1209.0,A,1677.0,A,2829.0,A,2873.0,A,2524.0,A,2917.0,A,3222.0,A,3485.0,A,3687.0,A,3663.0,A,3868.0,A,3897.0,A,3623.0,A,4371.0,A,3585.0,A,6214.0,A,8868.0,A,8256.0,A,8241.0,A,4823.0,A,5098.0,A,5165.0,A,5050.0,A,5308.5,A,7431.3,A,7053.0,A,8433.5,A,8382.6,A,15129.0,A,20858.7,A,19185.0,A,34054.8,A,40609.0,A,53154.0,A,51362.0,A,49602.0,A
India,Tonnes - live weight,17910.0,E,19559.0,E,21380.0,E,23388.0,E,25609.0,E,28060.0,E,30772.0,E,33771.0,E,37091.0,E,40768.0,E,44843.0,E,49359.0,E,54368.0,E,59927.0,E,66096.0,E,72947.0,E,80561.0,E,89022.0,E,98471.0,E,109321.0,E,121671.0,E,136697.0,E,153958.0,E,173080.0,E,192321.0,E,213817.0,E,238123.0,E,264948.0,E,294854.0,E,328082.0,E,365180.0,E,406622.0,E,452939.0,E,504733.0,E,572000.0,E,633250.0,E,686260.0,E,788310.0,E,893330.0,E,1004500.0,E,1017136.0,A,1225261.0,A,1395444.0,A,1416702.0,A,1519528.0,A,1658807.0,A,1758739.0,A,1864322.0,A,1908485.0,A,2134814.0,A,1942531.0,A,2120634.0,A,2189445.0,A,2316947.0,A,2804362.0,A,2973126.0,A,3182817.0,A,3114762.0,A,3855763.0,E,3798842.0,E,3790021.0,E,3677584.0,E,4213980.0,E,4492502.0,E,4884002.0,E,5344002.0,E,5701902.0,E,6212869.0,E,7247902.0,E,7933000.0,E,8641286.0,A,9408300.0,E,1.02353E7,E,1.1321123E7,A
Indonesia,Tonnes - live weight,41866.0,E,42432.0,E,48508.0,E,54638.0,E,54184.0,E,61346.0,E,70214.0,E,74133.0,E,64559.0,E,80136.0,E,80639.0,E,86172.0,E,89263.0,E,88224.0,E,93148.0,E,93898.0,E,104339.0,E,112101.0,E,104175.0,E,105690.0,E,108706.0,E,114121.0,E,118952.0,E,129830.0,A,136244.0,A,149633.0,A,156744.0,A,173780.0,A,189266.0,A,202202.0,A,225296.0,A,269959.0,A,273541.0,A,303941.0,A,330764.0,A,359626.0,A,411552.0,A,456727.0,A,499597.0,E,527897.0,E,599824.0,A,607507.0,A,645368.0,A,710414.0,A,703522.0,A,743092.0,A,881098.0,A,777547.0,A,747007.0,A,882989.0,A,993727.0,A,1076749.0,A,1137151.0,A,1228559.0,A,1468612.0,A,2124093.0,A,2479247.0,E,3137376.0,A,3854944.0,A,4712846.53,A,6277924.49,A,7937071.54,A,9599764.824,A,1.3301407944E7,A,1.437528683E7,A,1.56493111E7,A,1.600231909E7,A,1.6118238E7,A,1.5771806E7,E,1.537162733E7,A,1.4791014403E7,A,1.4677773215E7,A,1.4776056934E7,A,1.5361425425E7,A
Iran (Islamic Republic of),Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,60.0,E,155.0,E,311.0,E,887.0,E,1510.0,E,2675.0,E,3800.0,E,4935.0,E,7040.0,E,9263.0,E,11197.0,E,13356.0,E,15368.0,E,18369.0,E,17776.0,E,20930.0,E,24820.0,E,26400.0,E,26000.0,E,27147.0,A,20226.0,A,21806.0,E,21882.0,A,25899.0,A,28636.0,A,29977.0,A,30279.0,A,33237.0,A,31800.0,A,40550.0,A,62550.0,A,76817.0,A,91714.0,A,104330.0,A,111761.0,A,129468.0,A,158549.0,A,154726.0,A,179552.0,A,220034.0,A,247262.0,A,296514.0,A,325325.0,A,320174.0,A,346118.0,A,398129.0,A,412887.0,A,439718.0,A,458131.0,A,480500.0,A,478737.0,A,548055.0,E,616650.0,E
Iraq,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,,,,,,,,,,,2.0,E,10.0,E,100.0,E,500.0,E,1000.0,E,1800.0,E,2300.0,E,2746.0,E,3000.0,E,3238.0,E,3443.0,E,3622.0,E,3774.0,E,3899.0,E,3997.0,E,4476.0,A,4441.0,A,4564.0,A,5250.0,A,5000.0,A,3000.0,E,1600.0,A,1750.0,A,4750.0,A,4000.0,A,4100.0,A,2600.0,A,2500.0,A,3400.0,A,7500.0,A,2183.0,A,1745.0,A,2000.0,E,2000.0,E,2000.0,E,13947.0,A,17941.0,A,14867.0,A,15810.0,E,19246.0,A,18732.0,A,20320.0,A,16290.0,A,25040.0,A,14060.0,A,26625.0,A,24803.0,A,28835.0,A,31814.0,A,25737.0,A,22269.0,A,22704.0,A,22694.0,A,23000.0,E,23944.85,A
Ireland,Tonnes - live weight,1100.0,A,700.0,A,700.0,A,800.0,A,700.0,A,1300.0,A,2000.0,A,2300.0,A,2400.0,A,1500.0,A,2100.0,A,900.0,A,500.0,A,1100.0,A,1000.0,A,1100.0,A,900.0,A,1300.0,A,2600.0,A,3000.0,A,3701.0,A,4906.0,A,5512.0,A,3423.0,A,3809.0,A,4258.0,A,5019.0,A,4654.0,A,4069.0,A,3692.0,A,5639.0,A,5811.0,A,6982.0,A,7078.0,A,15322.0,A,11964.0,A,12741.0,A,18693.0,A,18327.0,A,20790.0,A,26673.0,A,27749.0,A,27157.0,A,30158.0,A,28615.0,A,27366.0,A,34925.0,A,36854.0,A,42375.0,A,43856.0,A,51247.0,A,60940.0,A,62568.0,A,62516.0,A,58359.0,A,60050.0,A,53122.0,A,57104.0,A,44867.5,A,47511.675,A,46490.3,A,44266.32,A,36102.01,A,34198.2,A,31200.2,A,39650.0,A,40244.43,A,45433.1,A,36895.9,A,37913.7,A,37750.7,A,42099.0,A,44014.0,A,35118.0,A
Israel,Tonnes - live weight,3315.0,A,3374.0,A,4341.0,A,5305.0,A,6459.0,A,8016.0,A,7458.0,A,8390.0,A,8522.0,A,8821.0,A,9271.0,A,10054.0,A,9985.0,A,11282.0,A,11812.0,A,11673.0,A,10526.0,A,9637.0,A,10827.0,A,11180.0,A,12815.0,A,13626.0,A,14095.0,A,14283.0,A,12416.0,A,12441.0,A,12446.0,A,13353.0,A,12969.0,A,12283.0,A,11391.0,A,11263.0,A,11260.0,A,11024.0,A,11514.0,A,12954.0,A,12289.0,A,14027.0,A,15135.0,A,14593.0,A,14638.0,A,15102.0,A,12211.0,A,13604.0,A,14984.0,A,16180.0,A,17553.0,A,18264.0,A,18556.0,A,18777.0,A,20098.0,A,21318.0,A,22256.0,A,20776.0,A,22303.0,A,22409.0,A,22117.0,A,21434.0,A,20017.0,A,19177.0,A,19895.0,A,20817.0,A,20342.4,A,22251.6,A,20166.0,A,19640.0,A,18914.0,A,17997.0,A,17025.0,E,16940.0,E,15280.0,E,14875.0,E,13840.0,E,14500.0,E
Italy,Tonnes - live weight,305.0,A,386.0,A,377.0,A,440.0,E,493.0,E,566.0,E,682.0,E,840.0,E,1322.0,E,2056.0,E,2794.0,E,4776.0,E,6531.0,E,8001.0,E,9893.0,E,11813.0,E,13573.0,E,16711.0,E,20473.0,E,22748.0,E,28632.0,E,35443.0,A,31224.0,E,29074.0,E,41786.0,E,51088.0,A,56653.0,E,60543.0,E,64228.0,E,70479.0,E,74640.0,E,83584.0,E,87547.0,E,89848.0,E,96900.0,A,104301.0,A,107130.0,A,110616.0,A,131499.0,A,132971.0,A,153744.0,A,175193.0,A,170377.0,A,166320.0,A,176421.0,A,214725.0,A,189373.0,A,195719.0,A,208625.0,A,210368.0,A,216525.0,A,218330.0,A,184285.0,A,191884.0,A,118217.0,A,182443.0,A,173586.0,A,181126.0,A,149002.759,A,162431.5,A,153493.71,A,164150.7,A,137041.0,A,140879.0,A,148730.35,A,148762.6,E,156460.0,E,156625.0,E,145000.183,A,132377.8,E,125790.259,A,145861.9,A,130496.845,A,126291.553,A
Jamaica,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,2.0,A,38.0,A,25.0,A,20.0,A,32.0,A,135.0,A,148.0,A,355.0,A,850.0,A,1462.0,A,2201.0,A,2772.0,A,3092.0,A,3404.0,A,3140.0,E,3240.0,E,3340.0,E,3440.0,E,3550.0,A,3500.0,E,3450.0,E,3410.0,A,4150.0,A,4512.0,A,4512.0,E,6155.0,A,2974.0,A,4500.0,A,5675.0,A,8024.0,A,5621.0,A,5955.0,A,5189.0,A,3957.0,A,1157.0,E,656.05,A,842.9,A,881.0,A,607.0,A,952.0,A,1347.0,A,1494.0,A,1122.0,A,926.75,A,884.2,A,963.2,A,970.2,A
Japan,Tonnes - live weight,72407.0,A,93911.0,A,138882.0,A,161779.0,A,163773.0,A,175376.0,A,203254.0,A,263221.0,A,235113.0,A,246347.0,A,308044.0,A,347634.0,A,389701.0,A,419315.0,A,399167.0,A,412523.0,A,442172.0,A,513304.0,A,574487.0,A,526565.0,A,597395.0,A,658832.0,A,703271.0,A,854553.0,A,946292.0,A,844119.0,A,926711.0,A,943746.0,A,1007675.0,A,977359.0,A,1085656.0,A,1051868.0,A,1035020.0,A,1153787.0,A,1208031.449,A,1184219.442,A,1291957.998,A,1234254.228,A,1426062.959,A,1370564.069,A,1369751.041,A,1359269.603,A,1397088.989,A,1359475.846,A,1420526.045,A,1389676.495,A,1349461.755,A,1339909.511,A,1290515.107,A,1315323.763,A,1291735.086,A,1311828.694,A,1385099.108,A,1301793.557,A,1261003.286,A,1254142.959,A,1224189.454,A,1284425.415,A,1186721.915,A,1243358.129,A,1151101.337,A,907971.587,A,1073820.781,A,1027951.485,A,1021848.585,A,1105651.683,A,1068034.499,A,1023192.201,A,1034919.655,A,946642.842,A,998938.829,A,959646.015,A,943494.827,A,879361.1,A
Kenya,Tonnes - live weight,180.0,E,200.0,E,200.0,E,250.0,E,270.0,E,300.0,E,320.0,E,350.0,E,370.0,E,350.0,E,380.0,E,410.0,E,360.0,E,380.0,E,430.0,E,399.0,E,370.0,E,360.0,E,317.0,E,293.0,E,240.0,E,220.0,E,170.0,E,180.0,E,160.0,E,150.0,E,160.0,E,160.0,E,180.0,E,160.0,E,160.0,E,160.0,E,195.0,A,201.0,A,207.0,A,213.0,A,224.0,A,210.0,A,561.0,A,972.0,A,1236.0,A,1178.0,A,1136.0,A,1145.0,A,1385.0,A,1302.0,A,579.0,A,199.0,A,153.0,A,300.0,A,512.0,A,1009.0,A,798.0,A,1012.0,A,1035.0,A,1047.0,A,1012.0,A,4240.0,A,4452.0,A,4895.0,A,12194.0,A,22295.0,A,21888.0,A,23901.0,A,24498.0,A,18961.0,A,15310.0,A,13128.0,E,16957.0,E,20300.0,E,24803.0,E,28470.0,E,28938.0,E,33265.0,E
Kuwait,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,2.0,E,3.0,E,5.0,E,8.0,E,10.0,E,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,90.0,A,90.0,A,204.0,A,220.0,E,264.0,A,376.0,A,195.0,A,195.0,E,366.0,A,375.0,E,327.0,A,568.0,A,348.0,A,291.215,A,272.0,A,310.0,A,319.0,A,309.0,A,303.0,A,297.0,E,262.0,E,206.16,A,205.0,E,207.65,A,467.84,A,462.0,E,462.0,E,464.0,E,464.0,E
Lesotho,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,10.0,A,23.0,A,27.0,A,22.0,A,24.0,A,27.0,A,23.0,A,15.0,A,19.0,A,20.0,A,13.0,A,23.0,A,25.0,A,26.0,A,30.0,A,25.0,E,20.0,E,15.0,E,17.0,E,18.0,E,18.0,E,14.0,E,14.0,E,14.0,E,8.0,E,4.0,A,8.0,A,8.0,A,8.0,E,4.0,A,2.0,A,1.0,A,2.0,A,131.0,A,91.0,A,107.6,A,300.4,A,300.37,A,400.37,A,500.43,A,900.53,A,1001.0,E,1050.0,E,1801.0,E,2500.46,A,2550.0,E,2601.0,E,1501.3,A,1832.26,A,2006.8,A
Libya,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,30.0,E,30.0,E,50.0,E,70.0,E,70.0,E,80.0,E,10.0,E,10.0,E,40.0,E,40.0,E,40.0,E,40.0,E,40.0,E,40.0,E,40.0,E,40.0,E,160.0,E,288.0,A,388.0,E,388.0,E,240.0,E,110.0,E,110.0,E,110.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E,10.0,E
Malaysia,Tonnes - live weight,4479.0,A,4574.0,A,6165.0,A,6254.0,A,5339.0,A,5420.0,A,5497.0,A,8572.0,A,5701.0,A,5267.0,A,7841.0,A,7911.0,A,9968.0,A,21941.0,A,21302.0,A,21508.0,A,26709.0,A,29211.0,A,29408.0,A,30802.0,A,34296.0,A,31287.0,A,32578.0,A,42867.0,A,51946.0,A,32071.0,A,34842.0,A,49737.0,A,59058.0,A,67206.0,A,125334.0,A,73262.0,A,57185.0,A,46528.0,A,67777.0,A,51875.0,A,52107.0,A,46486.0,A,47345.0,A,53647.0,A,52919.0,A,64845.0,A,79700.0,A,105241.0,A,114112.0,A,132745.0,A,109063.0,A,107984.0,A,133635.0,A,166974.0,A,167898.0,A,177021.0,A,183990.0,A,192160.0,A,202218.0,A,215834.0,A,228317.0,A,268508.0,E,354579.0,A,472502.3,A,581242.92,E,526692.5,A,634875.9,A,530701.795,A,521014.466,A,506965.2,A,407887.091,A,427515.53,A,391977.48,A,412281.035,A,400517.17,A,417478.41,A,574182.27,A,507367.53,A
Marshall Islands,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,,,0.61,E,0.2,A,5.0,E,5.0,E,2.27,A,0.072,E,9.66,A,2.12,E,25.84,E,2.96,E
Mexico,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,50.0,E,100.0,E,80.0,E,100.0,E,100.0,E,100.0,E,114.0,E,120.0,E,120.0,E,80.0,E,80.0,E,100.0,E,150.0,E,150.0,E,150.0,E,540.0,E,660.0,E,709.0,E,1984.0,E,1826.0,E,2840.0,E,2486.0,E,2960.0,E,4841.0,E,6766.0,E,8626.0,E,11089.0,E,12512.0,E,13679.0,E,10465.0,A,11230.0,A,13523.0,A,15907.0,A,17121.0,A,18249.0,A,22348.0,A,24972.0,A,26576.0,A,28068.0,A,31667.0,A,25580.0,A,31339.0,A,39500.0,A,41068.0,A,48443.0,A,53918.0,A,76063.0,A,73670.0,A,84470.0,A,104348.0,A,133131.0,A,154451.0,A,140062.252,A,159309.048,A,156956.641,A,126238.0,A,137128.0,A,143746.64,A,111499.753,A,194229.758,A,211621.644,A,221327.46,A,243307.314,A,247222.423,A,303646.704,A,348601.756,A,239802.704,A,289618.536,A,276701.527,A
Morocco,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,4.0,E,10.0,E,16.0,E,22.0,E,28.0,E,35.0,E,41.0,E,47.0,E,53.0,E,59.0,E,65.0,E,76.0,E,85.0,E,91.0,E,98.0,E,105.0,E,117.0,E,128.0,E,180.0,A,160.0,A,148.0,A,154.0,A,158.0,E,159.0,E,415.0,A,659.0,A,741.0,A,1193.0,A,1463.0,A,2072.0,A,2084.0,A,2329.0,A,2161.0,A,2793.0,A,1889.0,A,1403.0,A,1670.0,A,1538.0,A,1718.0,A,2257.0,A,1161.0,A,1636.0,A,579.0,A,657.0,A,742.12,A,617.0,A,692.5,A,988.0,A,1189.0,A,1050.0,A,1150.1,A,1270.01,A,1266.906,A,1598.109,A,1617.816,A,2083.362,A,2385.93,A,2366.593,A
Myanmar,Tonnes - live weight,0.0,A,1.0,E,2.0,E,2.0,E,5.0,E,10.0,E,20.0,E,30.0,E,40.0,E,60.0,E,80.0,E,110.0,E,140.0,E,180.0,E,230.0,E,290.0,E,350.0,E,430.0,E,520.0,E,620.0,E,730.0,E,860.0,E,1000.0,E,1160.0,E,1330.0,E,1520.0,E,1730.0,E,1970.0,E,2220.0,E,2500.0,E,2790.0,E,3120.0,E,3460.0,E,3840.0,E,3951.0,A,5054.0,A,5805.0,A,5493.0,A,5673.0,A,6947.0,A,7087.0,A,8822.0,A,25954.0,A,51676.0,A,64584.0,A,71700.0,A,71508.0,A,82740.0,A,81968.0,A,91114.0,A,98912.0,A,121266.0,A,190120.0,E,252010.0,E,400360.0,E,485220.0,E,574990.0,E,604660.0,E,675064.0,A,779296.4,A,852791.0,A,819156.4,A,888369.0,A,930780.0,A,964255.83,A,999630.023,A,1017614.357,A,1048692.015,A,1131570.444,A,1082198.65,A,1144813.0,A,1167356.69,A,1197078.002,A,1197000.0,E
Nauru,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.4,A,0.0,A,0.0,A,0.0,A,0.0,A,0.8,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,1.0,E,0.1,A,0.3,E,0.3,E,0.3,E,0.3,E,0.5,E,0.3,A,0.5,E,0.5,E,0.5,E,0.5,E
Nepal,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,3.0,E,9.0,E,18.0,E,26.0,E,68.0,E,118.0,E,197.0,E,314.0,E,401.0,E,515.0,E,662.0,E,811.0,E,985.0,E,1192.0,E,1433.0,E,1714.0,E,2041.0,E,2271.0,E,1997.0,E,3265.0,A,4162.0,A,5435.0,A,5125.0,A,6836.0,A,9258.0,A,10314.0,A,10645.0,A,9532.0,A,9663.0,A,9918.0,A,10649.0,A,11977.0,A,12866.0,A,13028.0,A,15023.0,A,16570.0,A,17100.0,A,17680.0,A,20000.0,A,22480.0,A,25409.0,A,26679.0,A,27250.0,A,26730.0,A,28230.0,A,30950.0,A,34500.0,A,36020.0,A,43400.0,A,48000.0,A,49043.0,A,56157.1,A,65864.0,A,71252.0,A,76822.0,A,84291.0,A,87385.0,A,92740.0,E
Netherlands (Kingdom of the),Tonnes - live weight,31900.0,A,43000.0,A,47400.0,A,57300.0,A,63200.0,A,51800.0,A,50600.0,A,63400.0,A,75500.0,A,68200.0,A,77600.0,A,85400.0,A,96500.0,A,89700.0,A,115800.0,A,110500.0,A,92400.0,A,85600.0,A,113600.0,A,105900.0,A,86000.0,A,95700.0,A,116200.0,A,113000.0,A,98719.0,A,112136.0,A,73330.0,A,109378.0,A,118535.0,A,97494.0,A,77052.0,A,109548.0,A,130371.0,A,119793.0,A,60319.0,A,116548.0,A,86497.0,A,99568.0,A,79163.0,A,108880.0,A,101000.0,A,51668.0,A,54125.0,A,71145.0,A,109399.0,A,83988.0,A,99921.0,A,98290.0,A,120174.0,A,108860.0,A,75331.0,A,57192.0,A,54579.0,A,66690.0,A,78798.0,A,71570.0,A,45753.0,A,57041.0,A,47095.7,A,55840.6,A,67140.1,A,43994.9,A,46324.4,A,46772.0,A,63206.0,E,62357.0,E,61867.0,E,51460.0,E,53542.0,E,45987.0,E,40052.0,E,40742.0,E,38477.0,E,41670.7,A
New Caledonia,Tonnes - live weight,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,16.0,A,51.0,A,87.0,A,59.0,A,88.0,A,218.0,A,389.0,A,631.0,A,754.0,A,847.0,A,717.0,A,780.0,A,939.0,A,1061.0,A,1152.0,A,1596.0,A,1850.0,A,1765.0,A,1893.0,A,1918.0,A,1784.0,A,2290.0,A,2533.0,A,2365.0,A,1923.0,A,2106.0,A,1923.0,A,1223.0,A,1564.0,A,1666.0,A,1596.0,A,1659.0,A,1276.0,A,1611.25,A,1481.5,A,1640.3,A,1514.881,A,1500.889,A,1459.522,A,1479.0,E,1429.0,E
